Unnamed: 0,genre_ids,id_x,original_language,original_title,popularity,release_date_x,title,vote_average,vote_count,id_y,release_date_y,movie,production_budget,domestic_gross,worldwide_gross,profit,roi
20707,"[18, 27, 9648]",381283,en,mother!,15.227,2017-09-15,Mother!,7.0,3458,59,"Sep 15, 2017",Mother!,30000000.0,17800004.0,42531076.0,12531076,141.77025333333333
20711,"[35, 10402]",353616,en,Pitch Perfect 3,14.89,2017-12-22,Pitch Perfect 3,6.5,1884,58,"Dec 22, 2017",Pitch Perfect 3,45000000.0,104897530.0,185736412.0,140736412,412.7475822222222
20712,"[16, 10751, 35]",378236,en,The Emoji Movie,14.88,2017-07-23,The Emoji Movie,5.4,1447,7,"Jul 28, 2017",The Emoji Movie,50000000.0,86089513.0,216562312.0,166562312,433.124624
20716,"[28, 53, 18]",379149,en,The Foreigner,14.616,2017-10-13,The Foreigner,6.7,1086,81,"Oct 13, 2017",The Foreigner,35000000.0,34393507.0,140783360.0,105783360,402.23817142857143
20717,"[28, 16, 12, 10751]",274862,en,The Lego Ninjago Movie,14.607000000000001,2017-09-22,The Lego Ninjago Movie,6.3,424,20,"Sep 22, 2017",The Lego Ninjago Movie,70000000.0,59281555.0,122737201.0,52737201,175.33885857142857
20718,"[18, 9648, 53, 14]",397837,en,Before I Fall,14.584000000000001,2017-03-03,Before I Fall,7.0,2135,12,"Mar 3, 2017",Before I Fall,5000000.0,12241072.0,18945682.0,13945682,378.91364
20719,"[18, 80, 53, 27]",372343,en,The Snowman,14.581,2017-10-20,The Snowman,5.1,1225,40,"Oct 20, 2017",The Snowman,35000000.0,6670765.0,43226146.0,8226146,123.50327428571428
20720,"[35, 12, 10751, 14, 16]",355547,en,The Star,14.53,2017-11-17,The Star,5.4,233,39,"Nov 17, 2017",The Star,20000000.0,40847995.0,62758010.0,42758010,313.79005
20721,"[10749, 12, 878, 18]",365942,en,The Space Between Us,14.437000000000001,2017-02-03,The Space Between Us,7.1,1455,84,"Feb 3, 2017",The Space Between Us,30000000.0,7885294.0,16481405.0,-13518595,54.93801666666667
20722,"[28, 35]",339846,en,Baywatch,14.429,2017-05-26,Baywatch,6.1,4748,86,"May 25, 2017",Baywatch,60000000.0,58060186.0,175863783.0,115863783,293.106305
20724,"[18, 35]",397422,en,Rough Night,14.338,2017-06-16,Rough Night,5.6,1096,87,"Jun 16, 2017",Rough Night,20000000.0,22105643.0,46844357.0,26844357,234.22178499999998
20725,[18],395991,en,Only the Brave,14.163,2017-10-20,Only The Brave,7.0,603,75,"Oct 20, 2017",Only The Brave,38000000.0,18340051.0,24555177.0,-13444823,64.61888684210525
20728,"[18, 10749]",417678,en,"Everything, Everything",13.998,2017-05-19,"Everything, Everything",7.2,2447,70,"May 19, 2017","Everything, Everything",10000000.0,34121140.0,61603136.0,51603136,616.0313600000001
20729,"[27, 53]",346364,en,It,13.966,2017-09-08,It,7.2,10931,24,"Sep 8, 2017",It,35000000.0,327481748.0,697457969.0,662457969,1992.7370542857143
20732,"[28, 35, 80]",417644,en,CHiPS,13.744000000000002,2017-03-24,Chips,6.0,657,53,"Mar 24, 2017",Chips,25000000.0,18600152.0,23190292.0,-1809708,92.761168
20733,"[18, 27, 53, 878]",375366,en,The Girl with All the Gifts,13.714,2017-02-24,The Girl With All The Gifts,6.4,982,43,"Feb 24, 2017",The Girl With All The Gifts,5250000.0,0.0,4801837.0,-448163,91.4635619047619
20735,"[28, 878, 53]",274855,en,Geostorm,13.652999999999999,2017-10-20,Geostorm,5.8,2246,99,"Oct 20, 2017",Geostorm,100000000.0,33700160.0,220796009.0,120796009,220.79600899999997
20738,[27],14564,en,Rings,13.53,2017-02-03,Rings,4.9,1785,38,"Feb 3, 2017",Rings,25000000.0,27793018.0,82917283.0,57917283,331.669132
20740,"[35, 18]",371638,en,The Disaster Artist,13.27,2017-12-01,The Disaster Artist,7.2,1895,100,"Dec 1, 2017",The Disaster Artist,10000000.0,21120616.0,28717667.0,18717667,287.17667
20745,"[878, 18]",840,en,Close Encounters of the Third Kind,13.044,1977-11-16,Close Encounters Of The Third Kind,7.3,2005,90,"Nov 16, 1977",Close Encounters Of The Third Kind,20000000.0,169100479.0,340800479.0,320800479,1704.0023949999998
20748,[18],413362,en,"Roman J. Israel, Esq.",12.687999999999999,2017-11-17,"Roman J. Israel, Esq.",6.2,499,40,"Nov 17, 2017","Roman J. Israel, Esq.",22000000.0,11962712.0,12967012.0,-9032988,58.94096363636364
20754,[35],354861,en,Father Figures,12.45,2017-12-22,Father Figures,5.8,277,56,"Dec 22, 2017",Father Figures,25000000.0,17501244.0,21038441.0,-3961559,84.153764
20759,[27],418078,en,It Comes at Night,12.337,2017-06-09,It Comes At Night,5.8,1141,4,"Jun 9, 2017",It Comes At Night,5000000.0,13985117.0,19720203.0,14720203,394.40406
20760,"[35, 18, 10749]",416477,en,The Big Sick,12.322000000000001,2017-06-23,The Big Sick,7.4,1302,64,"Jun 23, 2017",The Big Sick,5000000.0,42872467.0,53972860.0,48972860,1079.4572
20768,"[28, 80, 9648]",334521,en,Free Fire,12.116,2017-04-21,Free Fire,6.3,540,83,"Apr 21, 2017",Free Fire,10000000.0,1799322.0,3793739.0,-6206261,37.93739
20770,"[18, 10749]",341174,en,Fifty Shades Darker,12.083,2017-02-10,Fifty Shades Darker,6.1,4489,91,"Feb 10, 2017",Fifty Shades Darker,55000000.0,114434010.0,381398492.0,326398492,693.4518036363636
20776,"[18, 14, 10749]",428449,en,A Ghost Story,11.886,2017-07-07,A Ghost Story,7.0,906,86,"Jul 7, 2017",A Ghost Story,100000.0,1594798.0,2769782.0,2669782,2769.782
20782,[18],394117,en,The Florida Project,11.597000000000001,2017-10-06,The Florida Project,7.4,1125,11,"Oct 6, 2017",The Florida Project,2000000.0,5904366.0,11295324.0,9295324,564.7662
20797,"[80, 35]",353070,en,Going in Style,11.25,2017-04-07,Going In Style,6.6,1324,40,"Apr 7, 2017",Going In Style,24000000.0,45018541.0,78672579.0,54672579,327.8024125
20798,"[18, 53]",397722,en,Thoroughbreds,11.241,2018-03-09,Thoroughbreds,6.3,398,47,"Mar 9, 2018",Thoroughbreds,5000000.0,3072605.0,3187302.0,-1812698,63.74604
20799,"[28, 10752]",340945,en,USS Indianapolis: Men of Courage,11.220999999999998,2017-01-24,Uss Indianapolis: Men Of Courage,5.9,328,40,"Nov 11, 2016",Uss Indianapolis: Men Of Courage,40000000.0,0.0,1663785.0,-38336215,4.1594625
20810,[35],425134,en,How to Be a Latin Lover,11.0,2017-04-28,How To Be A Latin Lover,6.3,197,75,"Apr 28, 2017",How To Be A Latin Lover,10000000.0,32149404.0,62556228.0,52556228,625.56228
20812,"[18, 53]",293768,en,Kidnap,10.959000000000001,2017-08-04,Kidnap,6.0,805,69,"Aug 4, 2017",Kidnap,21000000.0,30718107.0,34836080.0,13836080,165.88609523809524
20821,"[35, 10751]",417830,en,Diary of a Wimpy Kid: The Long Haul,10.839,2017-05-19,Diary Of A Wimpy Kid: The Long Haul,5.6,193,27,"May 19, 2017",Diary Of A Wimpy Kid: The Long Haul,22000000.0,20738724.0,35609577.0,13609577,161.86171363636365
20825,"[35, 18, 878]",301337,en,Downsizing,10.682,2017-12-22,Downsizing,5.1,1887,62,"Dec 22, 2017",Downsizing,68000000.0,24449754.0,54462971.0,-13537029,80.0926044117647
20834,"[35, 18, 10749]",427900,en,Home Again,10.478,2017-09-08,Home Again,5.9,659,57,"Sep 8, 2017",Home Again,15000000.0,27020284.0,37336874.0,22336874,248.91249333333332
20840,"[28, 18]",350312,te,Baahubali 2: The Conclusion,10.405999999999999,2017-04-27,Baahubali 2: The Conclusion,7.0,252,55,"Apr 28, 2017",Baahubali 2: The Conclusion,30000000.0,18985794.0,263502914.0,233502914,878.3430466666667
20842,"[12, 16, 35, 10751, 10402]",333667,en,Rock Dog,10.362,2017-02-24,Rock Dog,5.7,123,47,"Feb 24, 2017",Rock Dog,60000000.0,9420546.0,24148488.0,-35851512,40.24748
20846,"[53, 27, 14]",440597,en,Wish Upon,10.219,2017-07-14,Wish Upon,5.4,690,97,"Jul 14, 2017",Wish Upon,12000000.0,14301505.0,23477345.0,11477345,195.64454166666667
20863,"[18, 36]",397538,sv,Borg vs McEnroe,9.955,2017-10-24,Borg Vs Mcenroe,7.1,548,70,"Apr 13, 2018",Borg Vs Mcenroe,7500000.0,231346.0,3257922.0,-4242078,43.43896
20866,"[18, 10749]",257785,en,Tulip Fever,9.89,2017-08-25,Tulip Fever,6.4,307,8,"Sep 1, 2017",Tulip Fever,25000000.0,2455635.0,6792768.0,-18207232,27.171072000000002
20870,"[27, 53]",292280,en,The Bye Bye Man,9.847000000000001,2017-01-13,The Bye Bye Man,5.1,678,77,"Jan 13, 2017",The Bye Bye Man,7400000.0,22395806.0,31187727.0,23787727,421.45577027027025
20871,"[18, 878]",400710,en,Flatliners,9.844,2017-09-29,Flatliners,5.7,1249,28,"Aug 10, 1990",Flatliners,26000000.0,61308153.0,61308153.0,35308153,235.80058846153844
20874,[35],345922,en,Fist Fight,9.808,2017-02-17,Fist Fight,6.0,708,29,"Feb 17, 2017",Fist Fight,25000000.0,32187017.0,40286416.0,15286416,161.145664
20888,[35],345914,en,The House,9.62,2017-06-30,The House,5.7,474,86,"Jun 30, 2017",The House,40000000.0,25584504.0,31192425.0,-8807575,77.9810625
20906,"[35, 28, 12]",430682,en,Gun Shy,9.329,2017-09-08,Gun Shy,4.8,68,86,"Feb 4, 2000",Gun Shy,10000000.0,1638202.0,1638202.0,-8361798,16.38202
20908,"[18, 12]",407890,en,Lean on Pete,9.307,2018-04-06,Lean On Pete,6.9,133,13,"Apr 6, 2018",Lean On Pete,8000000.0,1163056.0,2455027.0,-5544973,30.687837499999997
20936,"[53, 28]",195590,en,Collide,9.035,2017-02-24,Collide,5.6,331,13,"Feb 24, 2017",Collide,29200000.0,2280004.0,5466698.0,-23733302,18.721568493150684
20941,"[10751, 16, 12, 35]",335777,en,The Nut Job 2: Nutty by Nature,8.975,2017-08-11,The Nut Job 2: Nutty By Nature,5.7,227,81,"Aug 11, 2017",The Nut Job 2: Nutty By Nature,40000000.0,28370522.0,57438389.0,17438389,143.59597250000002
20943,[18],414453,en,Columbus,8.964,2017-08-04,Columbus,7.3,130,93,"Aug 4, 2017",Columbus,700000.0,1017107.0,1110511.0,410511,158.64442857142856
20948,"[28, 35, 878]",262841,en,Monster Trucks,8.827,2017-01-13,Monster Trucks,5.9,414,81,"Jan 13, 2017",Monster Trucks,125000000.0,33370166.0,61642798.0,-63357202,49.3142384
20954,[18],300687,en,Same Kind of Different as Me,8.756,2017-10-20,Same Kind Of Different As Me,6.8,103,95,"Oct 20, 2017",Same Kind Of Different As Me,6500000.0,6423605.0,6423605.0,-76395,98.8246923076923
20966,[35],417870,en,Girls Trip,8.589,2017-07-21,Girls Trip,6.8,968,36,"Jul 21, 2017",Girls Trip,28000000.0,115108515.0,140886353.0,112886353,503.1655464285715
20972,"[27, 18]",415010,fr,Les affamés,8.48,2017-09-23,Ravenous,5.4,123,27,"Mar 19, 1999",Ravenous,12000000.0,2062406.0,2062406.0,-9937594,17.186716666666666
20975,"[28, 35]",398177,en,Just Getting Started,8.459,2017-12-08,Just Getting Started,4.9,94,44,"Dec 8, 2017",Just Getting Started,22000000.0,6069605.0,6756412.0,-15243588,30.710963636363637
20984,"[18, 53]",418437,en,Unforgettable,8.323,2017-04-21,Unforgettable,5.5,310,39,"Feb 23, 1996",Unforgettable,18000000.0,2483790.0,2483790.0,-15516210,13.798833333333333
21000,"[28, 18]",408266,en,Birth of the Dragon,8.164,2017-08-25,Birth Of The Dragon,5.7,172,34,"Aug 25, 2017",Birth Of The Dragon,31000000.0,6901965.0,7220490.0,-23779510,23.29190322580645
21033,[18],392982,en,Marshall,7.879,2017-10-13,Marshall,7.3,257,7,"Oct 13, 2017",Marshall,12000000.0,10051659.0,10116816.0,-1883184,84.30680000000001
21036,[18],395993,en,Stronger,7.836,2017-09-22,Stronger,7.0,782,90,"Sep 22, 2017",Stronger,30000000.0,4211129.0,8786752.0,-21213248,29.289173333333334
21053,"[18, 53, 10752]",399790,en,Churchill,7.692,2017-06-02,Churchill,6.1,150,91,"Jun 2, 2017",Churchill,10000000.0,1279681.0,7582196.0,-2417804,75.82196
21072,"[35, 18]",353569,en,Table 19,7.551,2017-03-03,Table 19,6.0,604,45,"Mar 3, 2017",Table 19,5000000.0,3614896.0,4620399.0,-379601,92.40798
21082,"[16, 35, 10751]",295693,en,The Boss Baby,7.445,2017-03-31,The Boss Baby,6.4,4314,71,"Mar 31, 2017",The Boss Baby,125000000.0,175003033.0,510878762.0,385878762,408.70300960000003
21106,"[18, 10402]",402529,en,All Eyez on Me,7.249,2017-06-16,All Eyez On Me,6.4,695,91,"Jun 16, 2017",All Eyez On Me,45000000.0,44922302.0,54876855.0,9876855,121.94856666666666
21135,[99],411019,en,I Am Not Your Negro,7.026,2017-02-03,I Am Not Your Negro,8.1,196,32,"Feb 3, 2017",I Am Not Your Negro,1000000.0,7123919.0,9617402.0,8617402,961.7402000000001
21144,[35],346681,en,Wilson,6.97,2017-03-24,Wilson,5.8,195,44,"Aug 1, 1944",Wilson,5200000.0,2000000.0,2000000.0,-3200000,38.46153846153847
21147,"[28, 12, 80]",463906,en,The Saint,6.957999999999999,2017-07-11,The Saint,5.1,133,68,"Apr 4, 1997",The Saint,90000000.0,61363304.0,169400000.0,79400000,188.22222222222223
21155,[18],426256,en,Patti Cake$,6.934,2017-08-18,Patti Cake$,7.0,122,56,"Aug 18, 2017",Patti Cake$,1000000.0,800148.0,1471090.0,471090,147.109
21202,[18],353575,en,LBJ,6.303999999999999,2017-11-03,Lbj,6.6,65,82,"Nov 3, 2017",Lbj,20000000.0,2468683.0,2507181.0,-17492819,12.535905
21288,"[10752, 18, 36, 10749]",403390,en,Bitter Harvest,5.489,2017-02-24,Bitter Harvest,6.2,42,80,"Feb 24, 2017",Bitter Harvest,21000000.0,557241.0,606162.0,-20393838,2.8864857142857145
21338,[99],477331,en,Long Shot,5.034,2017-09-03,Long Shot,7.2,39,75,"May 3, 2019",Long Shot,40000000.0,30202860.0,43711031.0,3711031,109.2775775
21399,"[10752, 99]",428501,en,City of Ghosts,4.341,2017-07-14,City Of Ghosts,7.1,24,64,"Apr 25, 2003",City Of Ghosts,17500000.0,325491.0,325491.0,-17174509,1.8599485714285713
21423,"[18, 35]",450806,en,All Saints,4.042,2017-08-25,All Saints,6.1,25,12,"Aug 25, 2017",All Saints,2000000.0,5802208.0,5941994.0,3941994,297.0997
21436,[27],454417,en,Unhinged,3.864,2017-08-08,Unhinged,5.1,6,30,"Sep 30, 2019",Unhinged,29000000.0,0.0,0.0,-29000000,0.0
21494,[27],353058,en,Blood Feast,3.4019999999999997,2017-06-23,Blood Feast,4.3,6,77,"Feb 6, 2018",Blood Feast,1200000.0,8708.0,8708.0,-1191292,0.7256666666666667
21627,[27],432364,en,The Covenant,2.733,2017-02-07,The Covenant,4.4,14,83,"Sep 8, 2006",The Covenant,20000000.0,23364784.0,38164784.0,18164784,190.82392
21683,"[18, 14, 27, 10749]",437583,et,November,2.519,2018-02-23,November,7.6,38,81,"Jul 22, 2005",November,250000.0,191862.0,191862.0,-58138,76.7448
21871,[18],480881,en,Let There Be Light,2.01,2017-10-27,Let There Be Light,6.2,23,3,"Oct 27, 2017",Let There Be Light,3000000.0,7233471.0,7241309.0,4241309,241.37696666666665
23360,[99],438442,en,Let There Be Light,0.6,2017-03-10,Let There Be Light,7.3,3,3,"Oct 27, 2017",Let There Be Light,3000000.0,7233471.0,7241309.0,4241309,241.37696666666665
21940,[18],408616,en,The Journey,1.893,2017-06-16,The Journey,6.7,20,59,"Jul 11, 2003",The Journey,500000.0,19800.0,19800.0,-480200,3.9600000000000004
22113,"[35, 18]",422114,en,The Resurrection of Gavin Stone,1.5090000000000001,2017-01-20,The Resurrection Of Gavin Stone,6.7,10,26,"Jan 20, 2017",The Resurrection Of Gavin Stone,2000000.0,2303792.0,2303792.0,303792,115.1896
22132,[27],481866,en,Anna,1.463,2017-10-17,Anna,3.1,8,64,"Jun 6, 2014",Anna,4357373.0,0.0,1200000.0,-3157373,27.539528977666127
22421,"[12, 18]",503207,en,Rockaway,1.115,2017-08-02,Rockaway,7.0,4,84,"Jul 7, 2007",Rockaway,2000000.0,0.0,0.0,-2000000,0.0
22654,"[28, 27, 878]",173897,en,Resident Evil: The Final Chapter,0.8440000000000001,2017-01-27,Resident Evil: The Final Chapter,5.9,1859,84,"Jan 27, 2017",Resident Evil: The Final Chapter,40000000.0,26844692.0,314101190.0,274101190,785.252975
22857,"[10770, 9648, 53]",527835,en,The Wrong Man,0.682,2017-12-29,The Wrong Man,4.0,2,69,"Dec 23, 1956",The Wrong Man,1200000.0,2000000.0,2000000.0,800000,166.66666666666669
23034,[53],259712,en,Simon,0.64,2017-02-01,Simon,0.0,1,43,"Apr 7, 2006",Simon,1300000.0,4055.0,1738663.0,438663,133.7433076923077
23272,[],507037,en,Elektra,0.6,2017-09-09,Elektra,8.0,1,12,"Jan 14, 2005",Elektra,65000000.0,24409722.0,56824633.0,-8175367,87.42251230769232
23534,[18],470921,en,Nothing,0.6,2017-02-07,Nothing,6.0,1,57,"Dec 31, 2003",Nothing,4000000.0,0.0,63180.0,-3936820,1.5795
23543,"[28, 80, 53]",458850,en,War,0.6,2017-02-26,War,6.0,1,46,"Aug 24, 2007",War,25000000.0,22486409.0,40686409.0,15686409,162.745636
23567,"[99, 10749]",474237,en,Home Movies,0.6,2017-07-09,Home Movies,5.8,6,16,"May 16, 1980",Home Movies,400000.0,89134.0,89134.0,-310866,22.2835
23651,[27],423415,en,Red Eye,0.6,2017-10-01,Red Eye,5.0,2,30,"Aug 19, 2005",Red Eye,26000000.0,57891803.0,96666486.0,70666486,371.7941769230769
23689,[53],513667,en,Crossroads,0.6,2017-10-14,Crossroads,4.0,1,67,"Feb 15, 2002",Crossroads,12000000.0,37188667.0,57000000.0,45000000,475.0
23811,"[12, 28, 14]",299536,en,Avengers: Infinity War,80.773,2018-04-27,Avengers: Infinity War,8.3,13948,7,"Apr 27, 2018",Avengers: Infinity War,300000000.0,678815482.0,2048134200.0,1748134200,682.7114
23814,[12],338952,en,Fantastic Beasts: The Crimes of Grindelwald,48.508,2018-11-16,Fantastic Beasts: The Crimes Of Grindelwald,6.9,4870,60,"Nov 16, 2018",Fantastic Beasts: The Crimes Of Grindelwald,200000000.0,159555901.0,652220086.0,452220086,326.110043
23815,"[10751, 16, 35, 14, 12]",404368,en,Ralph Breaks the Internet,48.056999999999995,2018-11-21,Ralph Breaks The Internet,7.2,2626,3,"Nov 21, 2018",Ralph Breaks The Internet,175000000.0,201091711.0,524283695.0,349283695,299.59068285714284
23816,"[28, 12, 878, 35]",363088,en,Ant-Man and the Wasp,44.729,2018-07-06,Ant-Man And The Wasp,7.0,6290,41,"Jul 6, 2018",Ant-Man And The Wasp,130000000.0,216648740.0,623144660.0,493144660,479.3420461538462
23820,"[28, 12, 878]",424783,en,Bumblebee,43.078,2018-12-21,Bumblebee,6.5,2425,62,"Dec 21, 2018",Bumblebee,102000000.0,127195589.0,465195589.0,363195589,456.07410686274505
23821,"[12, 14]",428078,en,Mortal Engines,40.095,2018-12-14,Mortal Engines,6.0,1751,4,"Dec 14, 2018",Mortal Engines,100000000.0,15951040.0,85287417.0,-14712583,85.287417
23823,"[28, 35, 12]",383498,en,Deadpool 2,38.894,2018-05-10,Deadpool 2,7.5,8773,15,"May 18, 2018",Deadpool 2,110000000.0,324591735.0,786680557.0,676680557,715.1641427272727
23824,"[28, 12, 14]",297802,en,Aquaman,38.102,2018-12-21,Aquaman,6.8,6155,36,"Dec 21, 2018",Aquaman,160000000.0,335061807.0,1146894640.0,986894640,716.80915
23825,"[18, 10402]",424694,en,Bohemian Rhapsody,37.196999999999996,2018-11-02,Bohemian Rhapsody,8.1,7629,84,"Nov 2, 2018",Bohemian Rhapsody,55000000.0,216303339.0,894985342.0,839985342,1627.2460763636363
23826,"[28, 12, 16, 10751]",260513,en,Incredibles 2,36.286,2018-06-15,Incredibles 2,7.6,6354,44,"Jun 15, 2018",Incredibles 2,200000000.0,608581744.0,1242520711.0,1042520711,621.2603555000001
23827,"[18, 35]",490132,en,Green Book,36.284,2018-11-16,Green Book,8.3,3499,71,"Nov 16, 2018",Green Book,23000000.0,85080171.0,322034439.0,299034439,1400.1497347826087
23828,"[18, 10749, 10402]",332562,en,A Star Is Born,35.848,2018-10-05,A Star Is Born,7.5,5676,5,"Oct 5, 2018",A Star Is Born,36000000.0,215288866.0,433449571.0,397449571,1204.026586111111
23829,"[28, 12, 878]",351286,en,Jurassic World: Fallen Kingdom,34.958,2018-06-22,Jurassic World: Fallen Kingdom,6.5,5995,13,"Jun 22, 2018",Jurassic World: Fallen Kingdom,170000000.0,417719760.0,1305772799.0,1135772799,768.1016464705882
23833,"[18, 36]",339380,en,On the Basis of Sex,32.624,2018-12-25,On The Basis Of Sex,7.4,225,81,"Dec 25, 2018",On The Basis Of Sex,20000000.0,24622687.0,38073377.0,18073377,190.366885
23834,"[53, 28, 18]",458594,en,Peppermint,32.476,2018-09-07,Peppermint,6.5,716,21,"Sep 7, 2018",Peppermint,25000000.0,35418723.0,51800758.0,26800758,207.203032
23836,"[28, 878, 53, 27]",345940,en,The Meg,31.397,2018-08-10,The Meg,5.9,2896,94,"Aug 10, 2018",The Meg,178000000.0,145443742.0,529530715.0,351530715,297.4891657303371
23837,"[53, 80, 9648, 18]",446021,en,Bad Times at the El Royale,31.32,2018-10-12,Bad Times At The El Royale,6.8,1365,10,"Oct 12, 2018",Bad Times At The El Royale,32000000.0,17839115.0,29204379.0,-2795621,91.263684375
23839,"[14, 10751, 35]",400650,en,Mary Poppins Returns,30.419,2018-12-19,Mary Poppins Returns,6.6,1457,45,"Dec 19, 2018",Mary Poppins Returns,130000000.0,171958438.0,341528518.0,211528518,262.7142446153846
23840,"[12, 878]",333339,en,Ready Player One,30.029,2018-03-29,Ready Player One,7.6,7021,78,"Mar 29, 2018",Ready Player One,150000000.0,137690172.0,579290136.0,429290136,386.193424
23841,"[28, 14, 878, 12]",268896,en,Pacific Rim: Uprising,30.019000000000002,2018-03-23,Pacific Rim: Uprising,5.9,2213,50,"Mar 23, 2018",Pacific Rim: Uprising,155000000.0,59874525.0,290930148.0,135930148,187.69686967741936
23843,"[28, 80, 18, 53]",400535,en,Sicario: Day of the Soldado,29.725,2018-06-29,Sicario: Day Of The Soldado,6.7,1317,59,"Jun 29, 2018",Sicario: Day Of The Soldado,35000000.0,50065850.0,75885196.0,40885196,216.81484571428572
23845,"[28, 12, 878]",348350,en,Solo: A Star Wars Story,29.502,2018-05-25,Solo: A Star Wars Story,6.6,3838,12,"May 25, 2018",Solo: A Star Wars Story,275000000.0,213767512.0,393151347.0,118151347,142.9641261818182
23846,"[878, 28, 53, 12, 27]",346910,en,The Predator,29.473000000000003,2018-09-14,The Predator,5.2,2018,84,"Sep 14, 2018",The Predator,88000000.0,51024708.0,159487563.0,71487563,181.23586704545454
23847,"[18, 27, 53, 878]",447332,en,A Quiet Place,29.154,2018-04-06,A Quiet Place,7.3,5848,66,"Apr 6, 2018",A Quiet Place,17000000.0,188024361.0,334522294.0,317522294,1967.7782
23848,"[18, 36, 35]",375262,en,The Favourite,28.651,2018-11-23,The Favourite,7.7,2096,39,"Nov 23, 2018",The Favourite,15000000.0,34366783.0,94113929.0,79113929,627.4261933333333
23849,"[28, 878, 53, 27]",442249,en,The First Purge,28.44,2018-07-04,The First Purge,5.8,1846,49,"Jul 4, 2018",The First Purge,13000000.0,69488745.0,136617305.0,123617305,1050.902346153846
23850,[18],480530,en,Creed II,26.906999999999996,2018-11-21,Creed Ii,6.7,2236,96,"Nov 21, 2018",Creed Ii,50000000.0,115715889.0,213591522.0,163591522,427.18304399999994
23851,"[10751, 14, 35, 16]",400155,en,Hotel Transylvania 3: Summer Vacation,26.815,2018-06-30,Hotel Transylvania 3: Summer Vacation,6.8,1673,77,"Jul 13, 2018",Hotel Transylvania 3: Summer Vacation,65000000.0,167500092.0,527079962.0,462079962,810.8922492307693
23853,"[14, 12, 10751]",426543,en,The Nutcracker and the Four Realms,26.235,2018-11-02,The Nutcracker And The Four Realms,6.0,909,35,"Nov 2, 2018",The Nutcracker And The Four Realms,132900000.0,54858851.0,170293899.0,37393899,128.1368690744921
23854,"[16, 10751, 12, 14]",446894,en,Smallfoot,26.230999999999998,2018-09-28,Smallfoot,6.6,600,69,"Sep 28, 2018",Smallfoot,80000000.0,83240103.0,213691277.0,133691277,267.11409625
23855,[28],447200,en,Skyscraper,26.229,2018-07-13,Skyscraper,6.1,2177,78,"Jul 13, 2018",Skyscraper,125000000.0,68420120.0,304115534.0,179115534,243.29242720000002
23856,"[27, 9648, 53]",493922,en,Hereditary,26.185,2018-06-08,Hereditary,7.0,2491,56,"Jun 8, 2018",Hereditary,10000000.0,44069456.0,70133905.0,60133905,701.33905
23857,"[53, 18]",405774,en,Bird Box,26.156,2018-11-12,Bird Box,7.0,4777,17,"Dec 13, 2018",Bird Box,19800000.0,0.0,0.0,-19800000,0.0
23863,[878],300668,en,Annihilation,25.197,2018-02-23,Annihilation,6.3,4465,32,"Feb 23, 2018",Annihilation,55000000.0,32732301.0,43070915.0,-11929085,78.31075454545454
23864,"[80, 18]",487558,en,BlacKkKlansman,25.101,2018-07-30,Blackkklansman,7.6,3138,21,"Aug 10, 2018",Blackkklansman,15000000.0,49275340.0,93017335.0,78017335,620.1155666666667
